area_fips,locality_name,industry_code,industry_title,2019,2025,has_2019_and_2025
51047,Culpeper County,23,Construction,970.0,,False
51047,Culpeper County,31-33,Manufacturing,1249.0,1175.0,True
51047,Culpeper County,42,Wholesale Trade,407.0,449.0,True
51047,Culpeper County,44-45,Retail Trade,2213.0,2353.0,True
51047,Culpeper County,48-49,Transportation and Warehousing,,,False
51047,Culpeper County,51,Information,394.0,,False
51047,Culpeper County,52,Finance and Insurance,196.0,202.0,True
51047,Culpeper County,53,Real Estate and Rental and Leasing,205.0,127.0,True
51047,Culpeper County,54,"Professional, Scientific, and Technical Services",644.0,1003.0,True
51047,Culpeper County,55,Management of Companies and Enterprises,44.0,71.0,True
51047,Culpeper County,56,Administrative and Support and Waste Management,724.0,963.0,True
51047,Culpeper County,61,Educational Services,123.0,95.0,True
51047,Culpeper County,62,Health Care and Social Assistance,2434.0,2293.0,True
51047,Culpeper County,71,"Arts, Entertainment, and Recreation",170.0,104.0,True
51047,Culpeper County,72,Accommodation and Food Services,1376.0,1288.0,True
51047,Culpeper County,81,Other Services,914.0,947.0,True
51047,Culpeper County,99,Unclassified,24.0,,False
51049,Cumberland County,11,"Agriculture, Forestry, Fishing and Hunting",71.0,43.0,True
51049,Cumberland County,22,Utilities,,,False
51049,Cumberland County,23,Construction,141.0,126.0,True
51049,Cumberland County,31-33,Manufacturing,119.0,144.0,True
51049,Cumberland County,42,Wholesale Trade,,35.0,False
51049,Cumberland County,44-45,Retail Trade,151.0,149.0,True
51049,Cumberland County,48-49,Transportation and Warehousing,,35.0,False
51049,Cumberland County,51,Information,,,False
51049,Cumberland County,52,Finance and Insurance,,18.0,False
51049,Cumberland County,53,Real Estate and Rental and Leasing,,,False
51049,Cumberland County,54,"Professional, Scientific, and Technical Services",,117.0,False
51049,Cumberland County,55,Management of Companies and Enterprises,,,False
51049,Cumberland County,56,Administrative and Support and Waste Management,36.0,,False
51049,Cumberland County,61,Educational Services,,,False
51049,Cumberland County,62,Health Care and Social Assistance,,,False
51049,Cumberland County,72,Accommodation and Food Services,30.0,40.0,True
51049,Cumberland County,81,Other Services,29.0,40.0,True
51049,Cumberland County,99,Unclassified,32.0,,False
51051,Dickenson County,11,"Agriculture, Forestry, Fishing and Hunting",13.0,,False
51051,Dickenson County,21,"Mining, Quarrying, and Oil and Gas Extraction",721.0,,False
51051,Dickenson County,23,Construction,168.0,,False
51051,Dickenson County,31-33,Manufacturing,22.0,,False
51051,Dickenson County,42,Wholesale Trade,28.0,,False
51051,Dickenson County,44-45,Retail Trade,362.0,364.0,True
51051,Dickenson County,48-49,Transportation and Warehousing,128.0,,False
51051,Dickenson County,51,Information,16.0,,False
51051,Dickenson County,52,Finance and Insurance,,,False
51051,Dickenson County,53,Real Estate and Rental and Leasing,,,False
51051,Dickenson County,54,"Professional, Scientific, and Technical Services",244.0,,False
51051,Dickenson County,55,Management of Companies and Enterprises,13.0,,False
51051,Dickenson County,56,Administrative and Support and Waste Management,77.0,80.0,True
51051,Dickenson County,61,Educational Services,,,False
51051,Dickenson County,62,Health Care and Social Assistance,352.0,385.0,True
51051,Dickenson County,71,"Arts, Entertainment, and Recreation",,,False
51051,Dickenson County,72,Accommodation and Food Services,,161.0,False
51051,Dickenson County,81,Other Services,60.0,47.0,True
51051,Dickenson County,99,Unclassified,15.0,,False
51053,Dinwiddie County,11,"Agriculture, Forestry, Fishing and Hunting",,,False
51053,Dinwiddie County,21,"Mining, Quarrying, and Oil and Gas Extraction",,,False
51053,Dinwiddie County,22,Utilities,,,False
51053,Dinwiddie County,23,Construction,412.0,,False
51053,Dinwiddie County,31-33,Manufacturing,700.0,792.0,True
51053,Dinwiddie County,42,Wholesale Trade,,,False
51053,Dinwiddie County,44-45,Retail Trade,529.0,618.0,True
51053,Dinwiddie County,48-49,Transportation and Warehousing,2474.0,2331.0,True
51053,Dinwiddie County,51,Information,,,False
51053,Dinwiddie County,52,Finance and Insurance,265.0,,False
51053,Dinwiddie County,53,Real Estate and Rental and Leasing,45.0,,False
51053,Dinwiddie County,54,"Professional, Scientific, and Technical Services",,72.0,False
51053,Dinwiddie County,55,Management of Companies and Enterprises,,60.0,False
51053,Dinwiddie County,56,Administrative and Support and Waste Management,769.0,336.0,True
51053,Dinwiddie County,61,Educational Services,,63.0,False
51053,Dinwiddie County,62,Health Care and Social Assistance,,379.0,False
51053,Dinwiddie County,71,"Arts, Entertainment, and Recreation",70.0,46.0,True
51053,Dinwiddie County,72,Accommodation and Food Services,282.0,318.0,True
51053,Dinwiddie County,81,Other Services,160.0,172.0,True
51053,Dinwiddie County,99,Unclassified,16.0,,False
51057,Essex County,11,"Agriculture, Forestry, Fishing and Hunting",70.0,,False
51057,Essex County,23,Construction,91.0,,False
51057,Essex County,31-33,Manufacturing,296.0,284.0,True
51057,Essex County,42,Wholesale Trade,166.0,201.0,True
51057,Essex County,44-45,Retail Trade,778.0,808.0,True
51057,Essex County,48-49,Transportation and Warehousing,28.0,31.0,True
51057,Essex County,51,Information,36.0,,False
51057,Essex County,52,Finance and Insurance,111.0,76.0,True
51057,Essex County,53,Real Estate and Rental and Leasing,27.0,31.0,True
51057,Essex County,54,"Professional, Scientific, and Technical Services",,,False
51057,Essex County,55,Management of Companies and Enterprises,,,False
51057,Essex County,56,Administrative and Support and Waste Management,160.0,234.0,True
51057,Essex County,61,Educational Services,,,False
51057,Essex County,62,Health Care and Social Assistance,,,False
51057,Essex County,71,"Arts, Entertainment, and Recreation",38.0,26.0,True
51057,Essex County,72,Accommodation and Food Services,415.0,392.0,True
51057,Essex County,81,Other Services,136.0,140.0,True
51057,Essex County,99,Unclassified,4.0,,False
51059,Fairfax County,11,"Agriculture, Forestry, Fishing and Hunting",63.0,82.0,True
51059,Fairfax County,21,"Mining, Quarrying, and Oil and Gas Extraction",269.0,69.0,True
51059,Fairfax County,22,Utilities,1321.0,1285.0,True
51059,Fairfax County,23,Construction,25061.0,26559.0,True
51059,Fairfax County,31-33,Manufacturing,5672.0,5532.0,True
51059,Fairfax County,42,Wholesale Trade,13824.0,12100.0,True
51059,Fairfax County,44-45,Retail Trade,52473.0,49306.0,True
51059,Fairfax County,48-49,Transportation and Warehousing,10100.0,11252.0,True
51059,Fairfax County,51,Information,20272.0,22130.0,True
51059,Fairfax County,52,Finance and Insurance,28105.0,25726.0,True
51059,Fairfax County,53,Real Estate and Rental and Leasing,10129.0,9419.0,True
51059,Fairfax County,54,"Professional, Scientific, and Technical Services",159986.0,154006.0,True
51059,Fairfax County,55,Management of Companies and Enterprises,20460.0,24482.0,True
51059,Fairfax County,56,Administrative and Support and Waste Management,43114.0,45451.0,True
51059,Fairfax County,61,Educational Services,11484.0,11036.0,True
51059,Fairfax County,62,Health Care and Social Assistance,60322.0,75707.0,True
51059,Fairfax County,71,"Arts, Entertainment, and Recreation",8703.0,9788.0,True
51059,Fairfax County,72,Accommodation and Food Services,46272.0,44087.0,True
51059,Fairfax County,81,Other Services,20625.0,18879.0,True
51059,Fairfax County,99,Unclassified,1305.0,1235.0,True
51061,Fauquier County,11,"Agriculture, Forestry, Fishing and Hunting",,,False
51061,Fauquier County,21,"Mining, Quarrying, and Oil and Gas Extraction",,,False
51061,Fauquier County,22,Utilities,116.0,128.0,True
51061,Fauquier County,23,Construction,2530.0,2622.0,True
51061,Fauquier County,31-33,Manufacturing,923.0,,False
51061,Fauquier County,42,Wholesale Trade,485.0,474.0,True
51061,Fauquier County,44-45,Retail Trade,2873.0,2903.0,True
51061,Fauquier County,48-49,Transportation and Warehousing,239.0,372.0,True
51061,Fauquier County,51,Information,181.0,,False
51061,Fauquier County,52,Finance and Insurance,553.0,580.0,True
51061,Fauquier County,53,Real Estate and Rental and Leasing,258.0,218.0,True
51061,Fauquier County,54,"Professional, Scientific, and Technical Services",1727.0,2322.0,True
51061,Fauquier County,55,Management of Companies and Enterprises,169.0,,False
51061,Fauquier County,56,Administrative and Support and Waste Management,645.0,,False
51061,Fauquier County,61,Educational Services,484.0,638.0,True
51061,Fauquier County,62,Health Care and Social Assistance,2549.0,2701.0,True
51061,Fauquier County,71,"Arts, Entertainment, and Recreation",306.0,291.0,True
51061,Fauquier County,72,Accommodation and Food Services,2293.0,2025.0,True
51061,Fauquier County,81,Other Services,1080.0,1447.0,True
51061,Fauquier County,99,Unclassified,34.0,,False
51063,Floyd County,11,"Agriculture, Forestry, Fishing and Hunting",,,False
51063,Floyd County,21,"Mining, Quarrying, and Oil and Gas Extraction",,,False
51063,Floyd County,23,Construction,254.0,,False
51063,Floyd County,31-33,Manufacturing,408.0,383.0,True
51063,Floyd County,42,Wholesale Trade,32.0,32.0,True
51063,Floyd County,44-45,Retail Trade,381.0,413.0,True
51063,Floyd County,48-49,Transportation and Warehousing,16.0,11.0,True
51063,Floyd County,51,Information,,,False
51063,Floyd County,52,Finance and Insurance,,75.0,False
51063,Floyd County,53,Real Estate and Rental and Leasing,,,False
51063,Floyd County,54,"Professional, Scientific, and Technical Services",65.0,96.0,True
51063,Floyd County,55,Management of Companies and Enterprises,,,False
51063,Floyd County,56,Administrative and Support and Waste Management,160.0,94.0,True
51063,Floyd County,61,Educational Services,25.0,43.0,True
51063,Floyd County,62,Health Care and Social Assistance,790.0,922.0,True
51063,Floyd County,71,"Arts, Entertainment, and Recreation",38.0,31.0,True
51063,Floyd County,72,Accommodation and Food Services,232.0,262.0,True
51063,Floyd County,81,Other Services,131.0,196.0,True
51063,Floyd County,99,Unclassified,,,False
51065,Fluvanna County,11,"Agriculture, Forestry, Fishing and Hunting",91.0,,False
51065,Fluvanna County,21,"Mining, Quarrying, and Oil and Gas Extraction",,,False
51065,Fluvanna County,22,Utilities,55.0,,False
51065,Fluvanna County,23,Construction,493.0,688.0,True
51065,Fluvanna County,31-33,Manufacturing,163.0,258.0,True
51065,Fluvanna County,42,Wholesale Trade,99.0,,False
51065,Fluvanna County,44-45,Retail Trade,302.0,392.0,True
51065,Fluvanna County,48-49,Transportation and Warehousing,72.0,63.0,True
51065,Fluvanna County,51,Information,23.0,59.0,True
51065,Fluvanna County,52,Finance and Insurance,48.0,136.0,True
51065,Fluvanna County,53,Real Estate and Rental and Leasing,36.0,51.0,True
51065,Fluvanna County,54,"Professional, Scientific, and Technical Services",,,False
51065,Fluvanna County,55,Management of Companies and Enterprises,,,False
51065,Fluvanna County,56,Administrative and Support and Waste Management,329.0,315.0,True
51065,Fluvanna County,61,Educational Services,194.0,168.0,True
51065,Fluvanna County,62,Health Care and Social Assistance,325.0,367.0,True
51065,Fluvanna County,71,"Arts, Entertainment, and Recreation",23.0,24.0,True
51065,Fluvanna County,72,Accommodation and Food Services,298.0,219.0,True
51065,Fluvanna County,81,Other Services,207.0,210.0,True
51065,Fluvanna County,99,Unclassified,19.0,28.0,True
51067,Franklin County,11,"Agriculture, Forestry, Fishing and Hunting",,,False
51067,Franklin County,21,"Mining, Quarrying, and Oil and Gas Extraction",,,False
51067,Franklin County,22,Utilities,,,False
51067,Franklin County,23,Construction,1195.0,1492.0,True
51067,Franklin County,31-33,Manufacturing,3142.0,3262.0,True
51067,Franklin County,42,Wholesale Trade,412.0,419.0,True
51067,Franklin County,44-45,Retail Trade,1857.0,1968.0,True
51067,Franklin County,48-49,Transportation and Warehousing,,,False
51067,Franklin County,51,Information,82.0,109.0,True
51067,Franklin County,52,Finance and Insurance,223.0,330.0,True
51067,Franklin County,53,Real Estate and Rental and Leasing,99.0,93.0,True
51067,Franklin County,54,"Professional, Scientific, and Technical Services",284.0,387.0,True
51067,Franklin County,55,Management of Companies and Enterprises,43.0,49.0,True
51067,Franklin County,56,Administrative and Support and Waste Management,820.0,756.0,True
51067,Franklin County,61,Educational Services,395.0,,False
51067,Franklin County,62,Health Care and Social Assistance,1714.0,,False
51067,Franklin County,71,"Arts, Entertainment, and Recreation",203.0,360.0,True
51067,Franklin County,72,Accommodation and Food Services,1089.0,1217.0,True
51067,Franklin County,81,Other Services,576.0,430.0,True
51067,Franklin County,99,Unclassified,69.0,81.0,True
51069,Frederick County,11,"Agriculture, Forestry, Fishing and Hunting",,,False
51069,Frederick County,21,"Mining, Quarrying, and Oil and Gas Extraction",,,False
51069,Frederick County,22,Utilities,89.0,,False
51069,Frederick County,23,Construction,2298.0,2311.0,True
51069,Frederick County,31-33,Manufacturing,5929.0,6335.0,True
51069,Frederick County,42,Wholesale Trade,1197.0,,False
51069,Frederick County,44-45,Retail Trade,3425.0,4398.0,True
51069,Frederick County,48-49,Transportation and Warehousing,3533.0,4453.0,True
51069,Frederick County,51,Information,273.0,220.0,True
51069,Frederick County,52,Finance and Insurance,2121.0,2953.0,True
51069,Frederick County,53,Real Estate and Rental and Leasing,236.0,321.0,True
51069,Frederick County,54,"Professional, Scientific, and Technical Services",841.0,1220.0,True
51069,Frederick County,55,Management of Companies and Enterprises,165.0,444.0,True
51069,Frederick County,56,Administrative and Support and Waste Management,1578.0,1780.0,True
51069,Frederick County,61,Educational Services,143.0,207.0,True
51069,Frederick County,62,Health Care and Social Assistance,1569.0,2071.0,True
51069,Frederick County,71,"Arts, Entertainment, and Recreation",268.0,406.0,True
51069,Frederick County,72,Accommodation and Food Services,2343.0,2448.0,True
51069,Frederick County,81,Other Services,798.0,893.0,True
51069,Frederick County,99,Unclassified,43.0,83.0,True
51071,Giles County,11,"Agriculture, Forestry, Fishing and Hunting",,,False
51071,Giles County,21,"Mining, Quarrying, and Oil and Gas Extraction",,,False
51071,Giles County,22,Utilities,,,False
51071,Giles County,23,Construction,,,False
51071,Giles County,31-33,Manufacturing,863.0,855.0,True
51071,Giles County,42,Wholesale Trade,,,False
51071,Giles County,44-45,Retail Trade,618.0,817.0,True
51071,Giles County,48-49,Transportation and Warehousing,68.0,54.0,True
51071,Giles County,51,Information,23.0,,False
51071,Giles County,52,Finance and Insurance,72.0,72.0,True
51071,Giles County,53,Real Estate and Rental and Leasing,8.0,18.0,True
51071,Giles County,54,"Professional, Scientific, and Technical Services",284.0,266.0,True
51071,Giles County,55,Management of Companies and Enterprises,,,False
51071,Giles County,56,Administrative and Support and Waste Management,,,False
51071,Giles County,61,Educational Services,,,False
51071,Giles County,62,Health Care and Social Assistance,559.0,,False
51071,Giles County,71,"Arts, Entertainment, and Recreation",20.0,26.0,True
51071,Giles County,72,Accommodation and Food Services,437.0,453.0,True
51071,Giles County,81,Other Services,160.0,189.0,True
51071,Giles County,99,Unclassified,6.0,,False
51073,Gloucester County,11,"Agriculture, Forestry, Fishing and Hunting",,,False
51073,Gloucester County,21,"Mining, Quarrying, and Oil and Gas Extraction",,,False
51073,Gloucester County,22,Utilities,,,False
51073,Gloucester County,23,Construction,596.0,606.0,True
51073,Gloucester County,31-33,Manufacturing,141.0,153.0,True
51073,Gloucester County,42,Wholesale Trade,,,False
51073,Gloucester County,44-45,Retail Trade,1946.0,1863.0,True
51073,Gloucester County,48-49,Transportation and Warehousing,222.0,203.0,True
51073,Gloucester County,51,Information,73.0,50.0,True
51073,Gloucester County,52,Finance and Insurance,192.0,214.0,True
51073,Gloucester County,53,Real Estate and Rental and Leasing,93.0,146.0,True
51073,Gloucester County,54,"Professional, Scientific, and Technical Services",253.0,,False
51073,Gloucester County,55,Management of Companies and Enterprises,,,False
51073,Gloucester County,56,Administrative and Support and Waste Management,,332.0,False
51073,Gloucester County,61,Educational Services,37.0,85.0,True
51073,Gloucester County,62,Health Care and Social Assistance,1643.0,1740.0,True
51073,Gloucester County,71,"Arts, Entertainment, and Recreation",125.0,92.0,True
51073,Gloucester County,72,Accommodation and Food Services,1098.0,1187.0,True
51073,Gloucester County,81,Other Services,389.0,556.0,True
51073,Gloucester County,99,Unclassified,28.0,14.0,True
51075,Goochland County,11,"Agriculture, Forestry, Fishing and Hunting",61.0,,False
51075,Goochland County,21,"Mining, Quarrying, and Oil and Gas Extraction",94.0,108.0,True
51075,Goochland County,23,Construction,1000.0,1227.0,True
51075,Goochland County,31-33,Manufacturing,462.0,,False
51075,Goochland County,42,Wholesale Trade,436.0,439.0,True
51075,Goochland County,44-45,Retail Trade,595.0,981.0,True
51075,Goochland County,48-49,Transportation and Warehousing,187.0,130.0,True
51075,Goochland County,51,Information,,,False
51075,Goochland County,52,Finance and Insurance,,,False
51075,Goochland County,53,Real Estate and Rental and Leasing,157.0,,False
51075,Goochland County,54,"Professional, Scientific, and Technical Services",474.0,424.0,True
51075,Goochland County,55,Management of Companies and Enterprises,2039.0,2008.0,True
51075,Goochland County,56,Administrative and Support and Waste Management,638.0,629.0,True
51075,Goochland County,61,Educational Services,88.0,127.0,True
51075,Goochland County,62,Health Care and Social Assistance,530.0,967.0,True
51075,Goochland County,71,"Arts, Entertainment, and Recreation",521.0,682.0,True
51075,Goochland County,72,Accommodation and Food Services,514.0,663.0,True
51075,Goochland County,81,Other Services,402.0,385.0,True
51075,Goochland County,99,Unclassified,35.0,,False
51077,Grayson County,11,"Agriculture, Forestry, Fishing and Hunting",,84.0,False
51077,Grayson County,21,"Mining, Quarrying, and Oil and Gas Extraction",,,False
51077,Grayson County,22,Utilities,,,False
51077,Grayson County,23,Construction,41.0,,False
51077,Grayson County,31-33,Manufacturing,407.0,354.0,True
51077,Grayson County,42,Wholesale Trade,,32.0,False
51077,Grayson County,44-45,Retail Trade,174.0,232.0,True
51077,Grayson County,48-49,Transportation and Warehousing,27.0,,False
51077,Grayson County,51,Information,,,False
51077,Grayson County,52,Finance and Insurance,106.0,98.0,True
51077,Grayson County,53,Real Estate and Rental and Leasing,15.0,10.0,True
51077,Grayson County,54,"Professional, Scientific, and Technical Services",21.0,,False
51077,Grayson County,55,Management of Companies and Enterprises,,,False
51077,Grayson County,56,Administrative and Support and Waste Management,,,False
51077,Grayson County,61,Educational Services,,,False
51077,Grayson County,62,Health Care and Social Assistance,,,False
51077,Grayson County,71,"Arts, Entertainment, and Recreation",,,False
51077,Grayson County,72,Accommodation and Food Services,,,False
51077,Grayson County,81,Other Services,44.0,,False
51077,Grayson County,99,Unclassified,,,False
51079,Greene County,11,"Agriculture, Forestry, Fishing and Hunting",,,False
51079,Greene County,21,"Mining, Quarrying, and Oil and Gas Extraction",,,False
51079,Greene County,22,Utilities,,,False
51079,Greene County,23,Construction,312.0,305.0,True
51079,Greene County,31-33,Manufacturing,71.0,44.0,True
51079,Greene County,42,Wholesale Trade,66.0,,False
51079,Greene County,44-45,Retail Trade,728.0,792.0,True
51079,Greene County,48-49,Transportation and Warehousing,,,False
51079,Greene County,51,Information,13.0,15.0,True
51079,Greene County,52,Finance and Insurance,46.0,89.0,True
51079,Greene County,53,Real Estate and Rental and Leasing,27.0,34.0,True
51079,Greene County,54,"Professional, Scientific, and Technical Services",251.0,164.0,True
51079,Greene County,55,Management of Companies and Enterprises,,,False
51079,Greene County,56,Administrative and Support and Waste Management,,202.0,False
51079,Greene County,61,Educational Services,,,False
51079,Greene County,62,Health Care and Social Assistance,,,False
51079,Greene County,71,"Arts, Entertainment, and Recreation",52.0,52.0,True
51079,Greene County,72,Accommodation and Food Services,351.0,422.0,True
51079,Greene County,81,Other Services,164.0,170.0,True
51079,Greene County,99,Unclassified,4.0,17.0,True
51081,Greensville County,11,"Agriculture, Forestry, Fishing and Hunting",,,False
51081,Greensville County,21,"Mining, Quarrying, and Oil and Gas Extraction",,,False
51081,Greensville County,22,Utilities,,,False
51081,Greensville County,23,Construction,75.0,128.0,True
51081,Greensville County,31-33,Manufacturing,1267.0,560.0,True
51081,Greensville County,42,Wholesale Trade,,,False
51081,Greensville County,44-45,Retail Trade,176.0,243.0,True
51081,Greensville County,48-49,Transportation and Warehousing,74.0,196.0,True
51081,Greensville County,51,Information,,,False
51081,Greensville County,52,Finance and Insurance,,,False
51081,Greensville County,53,Real Estate and Rental and Leasing,,,False
51081,Greensville County,54,"Professional, Scientific, and Technical Services",,,False
51081,Greensville County,55,Management of Companies and Enterprises,,,False
51081,Greensville County,56,Administrative and Support and Waste Management,139.0,86.0,True
51081,Greensville County,61,Educational Services,,,False
51081,Greensville County,62,Health Care and Social Assistance,374.0,,False
51081,Greensville County,71,"Arts, Entertainment, and Recreation",,,False
51081,Greensville County,72,Accommodation and Food Services,,,False
51081,Greensville County,81,Other Services,35.0,,False
51081,Greensville County,99,Unclassified,15.0,,False
51083,Halifax County,11,"Agriculture, Forestry, Fishing and Hunting",,,False
51083,Halifax County,21,"Mining, Quarrying, and Oil and Gas Extraction",,,False
51083,Halifax County,22,Utilities,,,False
51083,Halifax County,23,Construction,554.0,846.0,True
51083,Halifax County,31-33,Manufacturing,1975.0,1961.0,True
51083,Halifax County,42,Wholesale Trade,,,False
51083,Halifax County,44-45,Retail Trade,1252.0,1230.0,True
51083,Halifax County,48-49,Transportation and Warehousing,1020.0,1013.0,True
51083,Halifax County,51,Information,73.0,43.0,True
51083,Halifax County,52,Finance and Insurance,200.0,174.0,True
51083,Halifax County,53,Real Estate and Rental and Leasing,122.0,57.0,True
51083,Halifax County,54,"Professional, Scientific, and Technical Services",192.0,236.0,True
51083,Halifax County,55,Management of Companies and Enterprises,48.0,35.0,True
51083,Halifax County,56,Administrative and Support and Waste Management,353.0,224.0,True
51083,Halifax County,61,Educational Services,,,False
51083,Halifax County,62,Health Care and Social Assistance,,,False
51083,Halifax County,71,"Arts, Entertainment, and Recreation",293.0,308.0,True
51083,Halifax County,72,Accommodation and Food Services,830.0,853.0,True
51083,Halifax County,81,Other Services,329.0,306.0,True
51083,Halifax County,99,Unclassified,14.0,50.0,True
51085,Hanover County,11,"Agriculture, Forestry, Fishing and Hunting",,,False
51085,Hanover County,21,"Mining, Quarrying, and Oil and Gas Extraction",,,False
51085,Hanover County,22,Utilities,41.0,,False
51085,Hanover County,23,Construction,5513.0,6468.0,True
51085,Hanover County,31-33,Manufacturing,3547.0,3444.0,True
51085,Hanover County,42,Wholesale Trade,4748.0,,False
51085,Hanover County,44-45,Retail Trade,7269.0,7715.0,True
51085,Hanover County,48-49,Transportation and Warehousing,2793.0,,False
51085,Hanover County,51,Information,558.0,408.0,True
51085,Hanover County,52,Finance and Insurance,646.0,791.0,True
51085,Hanover County,53,Real Estate and Rental and Leasing,593.0,764.0,True
51085,Hanover County,54,"Professional, Scientific, and Technical Services",2476.0,2406.0,True
51085,Hanover County,55,Management of Companies and Enterprises,1390.0,444.0,True
51085,Hanover County,56,Administrative and Support and Waste Management,3601.0,3903.0,True
51085,Hanover County,61,Educational Services,792.0,889.0,True
51085,Hanover County,62,Health Care and Social Assistance,6581.0,6774.0,True
51085,Hanover County,71,"Arts, Entertainment, and Recreation",2053.0,2254.0,True
51085,Hanover County,72,Accommodation and Food Services,4161.0,4029.0,True
51085,Hanover County,81,Other Services,1863.0,1731.0,True
51085,Hanover County,99,Unclassified,96.0,171.0,True
51087,Henrico County,11,"Agriculture, Forestry, Fishing and Hunting",57.0,,False
51087,Henrico County,21,"Mining, Quarrying, and Oil and Gas Extraction",11.0,,False
51087,Henrico County,22,Utilities,587.0,596.0,True
51087,Henrico County,23,Construction,8948.0,12190.0,True
51087,Henrico County,31-33,Manufacturing,7235.0,,False
51087,Henrico County,42,Wholesale Trade,7353.0,7041.0,True
51087,Henrico County,44-45,Retail Trade,22460.0,20297.0,True
51087,Henrico County,48-49,Transportation and Warehousing,3925.0,8876.0,True
51087,Henrico County,51,Information,3023.0,,False
51087,Henrico County,52,Finance and Insurance,16236.0,11163.0,True
51087,Henrico County,53,Real Estate and Rental and Leasing,4198.0,4744.0,True
51087,Henrico County,54,"Professional, Scientific, and Technical Services",17268.0,20276.0,True
51087,Henrico County,55,Management of Companies and Enterprises,8430.0,7839.0,True
51087,Henrico County,56,Administrative and Support and Waste Management,15934.0,13778.0,True
51087,Henrico County,61,Educational Services,2525.0,2827.0,True
51087,Henrico County,62,Health Care and Social Assistance,28355.0,27470.0,True
51087,Henrico County,71,"Arts, Entertainment, and Recreation",2691.0,3734.0,True
51087,Henrico County,72,Accommodation and Food Services,16591.0,15139.0,True
51087,Henrico County,81,Other Services,6560.0,6110.0,True
51087,Henrico County,99,Unclassified,405.0,,False
51089,Henry County,11,"Agriculture, Forestry, Fishing and Hunting",,,False
51089,Henry County,21,"Mining, Quarrying, and Oil and Gas Extraction",,,False
51089,Henry County,22,Utilities,,,False
51089,Henry County,23,Construction,431.0,437.0,True
51089,Henry County,31-33,Manufacturing,4163.0,4229.0,True
51089,Henry County,42,Wholesale Trade,,,False
51089,Henry County,44-45,Retail Trade,2083.0,1933.0,True
51089,Henry County,48-49,Transportation and Warehousing,1142.0,1044.0,True
51089,Henry County,51,Information,155.0,179.0,True
51089,Henry County,52,Finance and Insurance,280.0,193.0,True
51089,Henry County,53,Real Estate and Rental and Leasing,92.0,75.0,True
51089,Henry County,54,"Professional, Scientific, and Technical Services",,,False
51089,Henry County,55,Management of Companies and Enterprises,,,False
51089,Henry County,56,Administrative and Support and Waste Management,1223.0,891.0,True
51089,Henry County,61,Educational Services,,69.0,False
51089,Henry County,62,Health Care and Social Assistance,,1698.0,False
51089,Henry County,71,"Arts, Entertainment, and Recreation",112.0,88.0,True
51089,Henry County,72,Accommodation and Food Services,946.0,863.0,True
51089,Henry County,81,Other Services,431.0,388.0,True
51089,Henry County,99,Unclassified,45.0,18.0,True
51091,Highland County,11,"Agriculture, Forestry, Fishing and Hunting",14.0,,False
51091,Highland County,23,Construction,39.0,47.0,True
51091,Highland County,31-33,Manufacturing,22.0,,False
51091,Highland County,42,Wholesale Trade,,,False
51091,Highland County,44-45,Retail Trade,42.0,,False
51091,Highland County,48-49,Transportation and Warehousing,,,False
51091,Highland County,51,Information,,108.0,False
51091,Highland County,52,Finance and Insurance,,,False
51091,Highland County,53,Real Estate and Rental and Leasing,,,False
51091,Highland County,54,"Professional, Scientific, and Technical Services",11.0,25.0,True
51091,Highland County,55,Management of Companies and Enterprises,,,False
51091,Highland County,56,Administrative and Support and Waste Management,,16.0,False
51091,Highland County,61,Educational Services,,,False
51091,Highland County,62,Health Care and Social Assistance,,,False
51091,Highland County,71,"Arts, Entertainment, and Recreation",,,False
51091,Highland County,72,Accommodation and Food Services,,,False
51091,Highland County,81,Other Services,21.0,,False
51091,Highland County,99,Unclassified,0.0,,False
51093,Isle of Wight County,11,"Agriculture, Forestry, Fishing and Hunting",216.0,,False
51093,Isle of Wight County,21,"Mining, Quarrying, and Oil and Gas Extraction",,,False
51093,Isle of Wight County,22,Utilities,,,False
51093,Isle of Wight County,23,Construction,429.0,538.0,True
51093,Isle of Wight County,31-33,Manufacturing,3108.0,1730.0,True
51093,Isle of Wight County,42,Wholesale Trade,,,False
51093,Isle of Wight County,44-45,Retail Trade,943.0,1157.0,True
51093,Isle of Wight County,48-49,Transportation and Warehousing,632.0,371.0,True
51093,Isle of Wight County,51,Information,31.0,11.0,True
51093,Isle of Wight County,52,Finance and Insurance,200.0,156.0,True
51093,Isle of Wight County,53,Real Estate and Rental and Leasing,75.0,96.0,True
51093,Isle of Wight County,54,"Professional, Scientific, and Technical Services",345.0,289.0,True
51093,Isle of Wight County,55,Management of Companies and Enterprises,283.0,375.0,True
51093,Isle of Wight County,56,Administrative and Support and Waste Management,552.0,315.0,True
51093,Isle of Wight County,61,Educational Services,,,False
51093,Isle of Wight County,62,Health Care and Social Assistance,,,False
51093,Isle of Wight County,71,"Arts, Entertainment, and Recreation",71.0,180.0,True
51093,Isle of Wight County,72,Accommodation and Food Services,935.0,1115.0,True
51093,Isle of Wight County,81,Other Services,414.0,327.0,True
51093,Isle of Wight County,99,Unclassified,44.0,36.0,True
51095,James City County,11,"Agriculture, Forestry, Fishing and Hunting",,,False
51095,James City County,21,"Mining, Quarrying, and Oil and Gas Extraction",,,False
51095,James City County,22,Utilities,,,False
51095,James City County,23,Construction,1490.0,1650.0,True
51095,James City County,31-33,Manufacturing,1806.0,1676.0,True
